iv,T,f_resp,ap_mean,pop_at_end,pop_cv,MSE_fresp_mean,MSE_fresp_cv
0.078125,293.515625,0.7909375,10.969284188033708,0.0,1.4325729813292851,0.005974941476309764,0.018658518065581584
0.078125,283.953125,0.0865625,0.0,0.0,7.035623639735147,0.001968206066810458,0.00025512724023174635
0.140625,293.515625,0.0865625,0.0,0.0,10.0,0.001406388559829102,0.001418477620772536
0.578125,309.453125,0.3009375,0.0,0.0,1.3375517996171673,0.009094162127871827,0.0095842682696982
0.640625,309.453125,0.3009375,0.0,0.0,1.922933805050151,0.006143462323955989,0.014027601491432513
0.578125,319.015625,0.3009375,0.0,0.0,1.3120416806652988,0.002871670026854627,0.013065087173396932
0.578125,309.453125,0.5765625,22.48784722221906,6.0,0.5318702244241188,0.0039853422643042445,0.007823288946471609
0.640625,319.015625,0.5765625,0.0,0.0,1.10810115143359,0.021372238037530168,0.03285622632674599
0.828125,296.703125,0.5459375,22.454861111108023,0.0,0.5309925095352515,0.004532132727812438,0.010530777655801231
0.390625,296.703125,0.5459375,26.899305555551457,0.0,0.8565904860400259,0.00576000680700668,0.010028944793989593
0.828125,306.265625,0.5459375,22.96527777777457,0.0,0.7392550143266476,0.005279478654875238,0.006888520106353491
0.828125,296.703125,0.8215625,0.0,0.0,4.350372693719175,0.002010240787712286,0.005337374143975107
0.390625,306.265625,0.8215625,6.0000000000001386,0.0,4.31594061506591,0.0022390225081381572,0.014449232373629875
0.328125,322.203125,0.0559375,0.0,0.0,1.8800263441825538,0.0023594845412197637,0.0028126879154105446
0.890625,322.203125,0.0559375,0.0,0.0,1.069713875012907,0.08627026875746273,0.006058459998190316
0.328125,280.765625,0.0559375,0.0,0.0,6.072478900745562,0.0002562692817527844,0.005575810262277596
0.328125,322.203125,0.3315625,0.0,0.0,0.7809357710412776,0.03983796231512271,0.01079643197660024
0.890625,280.765625,0.3315625,0.0,0.0,1.42362449128982,0.0027681059030054537,0.08488570104263471
0.453125,290.328125,0.4234375,0.0,0.0,1.193900298967813,0.004880539914207371,0.012900525831968155
0.765625,290.328125,0.4234375,0.0,0.0,1.1528835419138972,0.01828301410248805,0.03208705246402196
0.453125,274.390625,0.4234375,0.0,0.0,0.667371151548696,0.015912395125698805,0.025030416245684618
0.453125,290.328125,0.2090625,0.0,0.0,2.137741992945446,0.0017883161436412797,0.00935838381165315
0.765625,274.390625,0.2090625,0.0,0.0,1.145207634740784,0.02260379722631617,0.00915570079278714
0.953125,315.828125,0.9134375,10.170833333332988,0.0,2.8965062245546087,0.0015675142339601905,0.015573102223306524
0.265625,315.828125,0.9134375,17.542052469133825,0.0,2.2504189712478846,0.0027154769463750665,0.016738982166551414
