iv,T,f_resp,ap_mean,pop_at_end,pop_cv,MSE_fresp_mean,MSE_fresp_cv
0.5625,281.5625,0.31625000000000003,0.0,0.0,1.737191022156826,0.003643884539385244,0.08178531800052034
0.3125,319.8125,0.31625000000000003,0.0,0.0,1.462473239863106,0.0022101982642975396,0.010812457641791465
0.3125,281.5625,0.43875,0.0,0.0,1.2757238666635606,0.024638259795636143,0.05288355016561564
0.5625,319.8125,0.43875,0.0,0.0,0.8967058828214238,0.013202498361912646,0.03736982800995781
0.8125,307.0625,0.80625,15.639437134501287,17.0,0.3030481953035942,0.023677539601729452,0.07293644666327972
0.0625,307.0625,0.80625,18.762626262624007,18.0,0.3665238354350505,0.03703305424304914,0.12726148417148375
0.8125,294.3125,0.80625,13.425231481480402,35.0,0.5420877161223856,0.012879867671240696,0.04514844926481328
0.8125,307.0625,0.92875,4.071180555555641,0.0,3.1253798428379356,0.007951515724860263,0.04476832402605104
0.0625,294.3125,0.92875,7.613026819923447,30.0,1.3497367752518143,0.006162698744020575,0.08510511597214049
0.5625,294.3125,0.07125,0.0,0.0,10.0,0.001627416463661805,0.009747722763021152
0.8125,294.3125,0.07125,0.0,0.0,10.0,0.003440245030796743,0.006598174378274908
0.5625,281.5625,0.07125,0.0,0.0,7.079792143143998,0.0007361733629287256,0.02072036664447527
0.5625,294.3125,0.68375,21.608506944441544,12.0,0.3733539594032443,0.02242128287941449,0.0651611741762738
0.8125,281.5625,0.68375,35.77343749999388,32.0,0.5474980755383182,0.0024854880670329644,0.04055208286416417
0.0625,319.8125,0.56125,0.0,0.0,1.1511130372338751,0.03439033006471025,0.0005954867947788762
0.3125,319.8125,0.56125,0.0,0.0,0.8516455203522787,0.0249158564611937,0.05382526007979848
0.0625,307.0625,0.56125,0.0,0.0,1.5260379761242724,0.04716867598933601,0.06789720463115971
0.0625,319.8125,0.19375,0.0,0.0,1.8631570429426136,0.00093550504143334,0.0002897871392308896
0.3125,307.0625,0.19375,0.0,0.0,1.870099168270738,0.0045139167543371056,0.02636157707064932
0.09375,295.90625,0.469375,0.0,0.0,1.2237380115512275,0.027404978142570736,0.056331115741199665
0.65625,295.90625,0.469375,0.0,0.0,1.5593484667984827,0.020347897575545573,0.030042547928363708
0.09375,286.34375,0.469375,0.0,0.0,1.364429062526398,0.020170158508819643,0.010863504086679026
